,year,tid,pid,AB,H,h2b,h3b,HR,TB,R,RBI,SB,BB,K,E,award,WAR,Wins
4699,2030,442,2588,1,0.00429184549356,0.016393442623,0.0,0.0,0.00417536534447,0.00588235294118,0.00645161290323,0.0,0.0108108108108,0.0,0.0,0,0.686221558132,82.0
4700,2031,475,2588,597,0.703862660944,0.606557377049,0.0344827586207,0.484375,0.617954070981,0.552941176471,0.561290322581,0.015625,0.540540540541,0.531100478469,0.294117647059,0,5.67830947022,85.0
4701,2027,331,2590,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00540540540541,0.0,0.0,0,0.63830947022,80.0
4702,2031,462,2590,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.624243536154,83.0
4703,2030,442,2595,53,0.0729613733906,0.0327868852459,0.0344827586207,0.046875,0.062630480167,0.0470588235294,0.0645161290323,0.0,0.0162162162162,0.0622009569378,0.0,0,1.02116661308,82.0
4704,2031,475,2595,516,0.622317596567,0.426229508197,0.344827586207,0.5,0.599164926931,0.441176470588,0.567741935484,0.0,0.178378378378,0.497607655502,0.176470588235,0,4.59039738231,85.0
4705,2028,370,2599,37,0.0257510729614,0.0,0.0,0.0,0.0125260960334,0.0352941176471,0.0129032258065,0.0,0.0108108108108,0.0287081339713,0.0,0,0.697210569121,71.0
4706,2029,403,2599,587,0.665236051502,0.55737704918,0.172413793103,0.46875,0.603340292276,0.452941176471,0.574193548387,0.0,0.210810810811,0.459330143541,0.0588235294118,0,4.89633144824,73.0
4707,2030,436,2599,541,0.579399141631,0.491803278689,0.103448275862,0.453125,0.538622129436,0.388235294118,0.470967741935,0.0,0.227027027027,0.459330143541,0.117647058824,0,4.36710067901,83.0
4708,2031,469,2599,166,0.257510729614,0.245901639344,0.103448275862,0.234375,0.263048016701,0.170588235294,0.296774193548,0.0,0.0432432432432,0.0956937799043,0.0,0,2.59874903066,76.0
4709,2027,353,2600,273,0.257510729614,0.147540983607,0.103448275862,0.171875,0.225469728601,0.211764705882,0.2,0.203125,0.0972972972973,0.282296650718,0.0588235294118,0,2.06512265703,86.0
4710,2028,386,2600,471,0.476394849785,0.344262295082,0.275862068966,0.15625,0.371607515658,0.276470588235,0.329032258065,0.234375,0.135135135135,0.416267942584,0.0,0,3.12666111857,86.0
4711,2029,419,2600,454,0.540772532189,0.426229508197,0.586206896552,0.34375,0.526096033403,0.470588235294,0.438709677419,0.328125,0.167567567568,0.421052631579,0.0588235294118,0,4.3358918878,85.0
4712,2030,452,2600,592,0.682403433476,0.508196721311,0.379310344828,0.53125,0.655532359081,0.635294117647,0.709677419355,0.359375,0.221621621622,0.555023923445,0.0588235294118,0,5.19083694275,83.0
4713,2031,485,2600,138,0.124463519313,0.0819672131148,0.137931034483,0.0625,0.112734864301,0.129411764706,0.0709677419355,0.1875,0.0594594594595,0.124401913876,0.0,0,1.45633144824,78.0
4714,2028,365,2605,4,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.0,0.0,0.0,0.0,0.00478468899522,0.0,0,0.631716063627,79.0
4715,2025,269,2608,490,0.532188841202,0.475409836066,0.379310344828,0.1875,0.440501043841,0.241176470588,0.277419354839,0.15625,0.118918918919,0.535885167464,0.0588235294118,0,3.24578199769,78.0
4716,2026,302,2608,21,0.0257510729614,0.016393442623,0.0344827586207,0.046875,0.0375782881002,0.0235294117647,0.0387096774194,0.0,0.0108108108108,0.0239234449761,0.0,0,0.872155624066,67.0
4717,2027,335,2608,35,0.0386266094421,0.016393442623,0.0689655172414,0.03125,0.0417536534447,0.0411764705882,0.0387096774194,0.0,0.0162162162162,0.0239234449761,0.0588235294118,0,0.924463316374,76.0
4718,2028,368,2608,17,0.0257510729614,0.016393442623,0.0,0.0,0.0146137787056,0.0176470588235,0.0129032258065,0.015625,0.00540540540541,0.00478468899522,0.0,0,0.769298481209,75.0
4719,2029,401,2608,172,0.227467811159,0.0983606557377,0.206896551724,0.1875,0.223382045929,0.164705882353,0.187096774194,0.03125,0.0324324324324,0.153110047847,0.0588235294118,0,2.11303474495,76.0
4720,2030,434,2608,561,0.609442060086,0.426229508197,0.48275862069,0.21875,0.496868475992,0.382352941176,0.464516129032,0.15625,0.151351351351,0.492822966507,0.235294117647,0,3.91215562407,71.0
4721,2031,467,2608,592,0.678111587983,0.55737704918,0.551724137931,0.328125,0.599164926931,0.482352941176,0.561290322581,0.1875,0.167567567568,0.526315789474,0.0,0,4.69193584385,71.0
4722,2031,463,2610,21,0.0171673819742,0.0,0.0,0.015625,0.0146137787056,0.0117647058824,0.0129032258065,0.0,0.0108108108108,0.0287081339713,0.0,0,0.696331448242,85.0
4723,2025,279,2612,24,0.0257510729614,0.0,0.0,0.03125,0.0250521920668,0.0235294117647,0.0258064516129,0.0,0.0216216216216,0.0239234449761,0.0,0,0.819408371319,65.0
4724,2027,345,2612,624,0.729613733906,0.508196721311,0.0689655172414,0.59375,0.665970772443,0.529411764706,0.638709677419,0.046875,0.308108108108,0.612440191388,0.352941176471,0,5.20797979989,74.0
4725,2028,378,2612,582,0.652360515021,0.459016393443,0.0689655172414,0.546875,0.603340292276,0.482352941176,0.612903225806,0.0,0.291891891892,0.492822966507,0.352941176471,0,4.94160617352,91.0
4726,2029,411,2612,612,0.605150214592,0.524590163934,0.0689655172414,0.4375,0.544885177453,0.458823529412,0.464516129032,0.015625,0.237837837838,0.583732057416,0.117647058824,0,4.14204573396,64.0
4727,2030,444,2612,564,0.699570815451,0.475409836066,0.0344827586207,0.65625,0.668058455115,0.470588235294,0.690322580645,0.046875,0.362162162162,0.502392344498,0.294117647059,0,5.62600177791,74.0
4728,2031,477,2612,552,0.519313304721,0.344262295082,0.0344827586207,0.359375,0.444676409186,0.441176470588,0.496774193548,0.03125,0.313513513514,0.607655502392,0.529411764706,0,3.41852925044,70.0
4729,2028,380,2615,4,0.0,0.0,0.0,0.0,0.0,0.00588235294118,0.0,0.0,0.00540540540541,0.00478468899522,0.0,0,0.625122657033,85.0
4730,2029,413,2615,209,0.231759656652,0.295081967213,0.0689655172414,0.171875,0.227557411273,0.182352941176,0.258064516129,0.0,0.102702702703,0.205741626794,0.117647058824,0,2.15567210758,90.0
4731,2030,446,2615,513,0.673819742489,0.508196721311,0.172413793103,0.578125,0.64509394572,0.529411764706,0.748387096774,0.0,0.221621621622,0.354066985646,0.0588235294118,0,5.49940837132,86.0
4732,2031,479,2615,610,0.712446351931,0.508196721311,0.172413793103,0.59375,0.670146137787,0.541176470588,0.845161290323,0.015625,0.340540540541,0.511961722488,0.176470588235,0,5.58600177791,76.0
4733,2025,288,2618,290,0.326180257511,0.27868852459,0.241379310345,0.140625,0.279749478079,0.217647058824,0.21935483871,0.015625,0.0972972972973,0.282296650718,0.176470588235,0,2.42380397571,75.0
4734,2026,321,2618,550,0.532188841202,0.524590163934,0.551724137931,0.1875,0.46764091858,0.305882352941,0.354838709677,0.0,0.156756756757,0.545454545455,0.0,0,3.43391386582,77.0
4735,2027,354,2618,620,0.665236051502,0.508196721311,0.379310344828,0.515625,0.640918580376,0.441176470588,0.625806451613,0.0625,0.183783783784,0.583732057416,0.117647058824,0,4.74600177791,90.0
4736,2028,387,2618,645,0.763948497854,0.590163934426,0.344827586207,0.53125,0.701461377871,0.5,0.6,0.03125,0.178378378378,0.569377990431,0.176470588235,0,5.30116661308,87.0
4737,2029,420,2618,555,0.648068669528,0.459016393443,0.344827586207,0.375,0.565762004175,0.535294117647,0.522580645161,0.046875,0.183783783784,0.421052631579,0.117647058824,0,4.67391386582,89.0
4738,2030,453,2618,577,0.729613733906,0.524590163934,0.275862068966,0.453125,0.636743215031,0.588235294118,0.612903225806,0.046875,0.2,0.411483253589,0.647058823529,0,5.24050727242,96.0
4739,2031,486,2618,526,0.622317596567,0.622950819672,0.241379310345,0.359375,0.555323590814,0.476470588235,0.477419354839,0.046875,0.205405405405,0.468899521531,0.588235294118,0,4.39962815154,89.0
4740,2025,286,2625,357,0.377682403433,0.409836065574,0.0,0.296875,0.35490605428,0.3,0.335483870968,0.0,0.259459459459,0.258373205742,0.0,0,3.50336441527,70.0
4741,2026,319,2625,170,0.19313304721,0.131147540984,0.0,0.21875,0.198329853862,0.164705882353,0.174193548387,0.0,0.113513513514,0.153110047847,0.0588235294118,0,2.08841936033,80.0
4742,2027,352,2625,429,0.523605150215,0.393442622951,0.0,0.5,0.505219206681,0.370588235294,0.490322580645,0.0,0.254054054054,0.354066985646,0.0,0,4.44050727242,68.0
4743,2028,385,2625,538,0.587982832618,0.426229508197,0.0344827586207,0.40625,0.507306889353,0.417647058824,0.483870967742,0.015625,0.27027027027,0.478468899522,0.0588235294118,0,4.25721056912,72.0
4744,2029,418,2625,44,0.0472103004292,0.0819672131148,0.0,0.015625,0.0396659707724,0.0411764705882,0.0193548387097,0.0,0.0486486486486,0.0382775119617,0.0,0,0.978968810879,82.0
4745,2030,451,2625,51,0.0557939914163,0.0819672131148,0.0,0.0,0.0375782881002,0.0117647058824,0.0193548387097,0.015625,0.0594594594595,0.0430622009569,0.0,0,1.00182595374,71.0
4746,2031,484,2625,81,0.124463519313,0.0819672131148,0.0344827586207,0.09375,0.112734864301,0.0705882352941,0.0903225806452,0.0,0.0702702702703,0.0526315789474,0.0,0,1.5969907889,81.0
4747,2025,284,2632,535,0.682403433476,0.590163934426,0.586206896552,0.453125,0.659707724426,0.435294117647,0.593548387097,0.15625,0.210810810811,0.444976076555,0.117647058824,0,5.39127650319,71.0
4748,2026,317,2632,620,0.673819742489,0.491803278689,0.275862068966,0.53125,0.636743215031,0.447058823529,0.41935483871,0.296875,0.151351351351,0.626794258373,0.117647058824,0,4.63523254714,82.0
4749,2027,350,2632,578,0.669527896996,0.540983606557,0.379310344828,0.34375,0.578288100209,0.482352941176,0.477419354839,0.25,0.172972972973,0.531100478469,0.0588235294118,0,4.56006771198,73.0
4750,2028,383,2632,676,0.832618025751,0.672131147541,0.241379310345,0.578125,0.751565762004,0.505882352941,0.593548387097,0.21875,0.178378378378,0.555023923445,0.411764705882,0,5.81896881088,75.0
4751,2029,416,2632,574,0.721030042918,0.491803278689,0.379310344828,0.3125,0.584551148225,0.552941176471,0.41935483871,0.25,0.189189189189,0.406698564593,0.470588235294,0,4.99874903066,87.0
4752,2030,449,2632,578,0.622317596567,0.540983606557,0.275862068966,0.40625,0.567849686848,0.494117647059,0.483870967742,0.15625,0.194594594595,0.555023923445,0.176470588235,0,4.33984793176,94.0
4753,2031,482,2632,517,0.656652360515,0.524590163934,0.379310344828,0.328125,0.563674321503,0.405882352941,0.458064516129,0.125,0.118918918919,0.411483253589,0.0588235294118,0,4.57721056912,78.0
4754,2025,291,2636,71,0.0858369098712,0.147540983607,0.0,0.078125,0.0918580375783,0.0705882352941,0.0838709677419,0.0,0.0324324324324,0.0526315789474,0.0588235294118,0,1.28710067901,74.0
4755,2028,390,2636,39,0.0429184549356,0.0491803278689,0.0,0.03125,0.0396659707724,0.0352941176471,0.0387096774194,0.0,0.027027027027,0.0239234449761,0.0,0,0.955672107583,85.0
4756,2029,423,2636,230,0.257510729614,0.147540983607,0.103448275862,0.15625,0.219206680585,0.258823529412,0.193548387097,0.015625,0.183783783784,0.22009569378,0.176470588235,0,2.31567210758,85.0
4757,2030,456,2636,598,0.716738197425,0.688524590164,0.137931034483,0.453125,0.634655532359,0.5,0.587096774194,0.0,0.410810810811,0.545454545455,0.176470588235,0,5.44402375593,88.0
4758,2031,489,2636,594,0.62660944206,0.327868852459,0.206896551724,0.390625,0.528183716075,0.452941176471,0.458064516129,0.046875,0.227027027027,0.583732057416,0.117647058824,0,4.06072705264,89.0
4759,2025,272,2637,535,0.609442060086,0.44262295082,0.551724137931,0.28125,0.53235908142,0.382352941176,0.322580645161,0.25,0.145945945946,0.483253588517,0.0,0,4.23830947022,76.0
4760,2026,305,2637,655,0.815450643777,0.524590163934,0.758620689655,0.390625,0.711899791232,0.635294117647,0.522580645161,0.5,0.232432432432,0.598086124402,0.0588235294118,0,5.75303474495,76.0
4761,2027,338,2637,637,0.729613733906,0.704918032787,0.448275862069,0.5625,0.724425887265,0.705882352941,0.593548387097,0.46875,0.254054054054,0.641148325359,0.117647058824,0,5.59743034934,75.0
4762,2028,371,2637,611,0.80686695279,0.786885245902,0.241379310345,0.46875,0.709812108559,0.717647058824,0.574193548387,0.359375,0.2,0.464114832536,0.0588235294118,0,5.93765012956,80.0
4763,2029,404,2637,521,0.678111587983,0.360655737705,0.310344827586,0.421875,0.582463465553,0.511764705882,0.522580645161,0.3125,0.243243243243,0.401913875598,0.0588235294118,0,5.17105672297,79.0
4764,2030,437,2637,600,0.798283261803,0.622950819672,0.310344827586,0.65625,0.768267223382,0.664705882353,0.767741935484,0.28125,0.254054054054,0.406698564593,0.0,0,6.57852925044,89.0
4765,2031,470,2637,573,0.712446351931,0.459016393443,0.48275862069,0.484375,0.657620041754,0.6,0.574193548387,0.25,0.189189189189,0.478468899522,0.0588235294118,0,5.3336940856,76.0
4766,2030,456,2639,551,0.630901287554,0.524590163934,0.0,0.578125,0.605427974948,0.711764705882,0.61935483871,0.0,0.691891891892,0.492822966507,0.411764705882,0,5.94776001967,88.0
4767,2031,489,2639,577,0.68669527897,0.508196721311,0.0,0.609375,0.643006263048,0.623529411765,0.541935483871,0.0,0.627027027027,0.397129186603,0.294117647059,0,6.40006771198,89.0
4768,2030,451,2646,14,0.0214592274678,0.0327868852459,0.0,0.015625,0.0208768267223,0.00588235294118,0.0258064516129,0.0,0.0,0.00956937799043,0.0,0,0.76797979989,71.0
4769,2031,484,2646,248,0.287553648069,0.229508196721,0.344827586207,0.171875,0.279749478079,0.2,0.251612903226,0.109375,0.0756756756757,0.234449760766,0.0,0,2.51039738231,81.0
4770,2029,397,2647,12,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.0176470588235,0.00645161290323,0.0,0.0108108108108,0.0,0.0588235294118,0,0.662485294396,75.0
4771,2030,430,2647,499,0.618025751073,0.655737704918,0.551724137931,0.328125,0.582463465553,0.470588235294,0.374193548387,0.109375,0.12972972973,0.430622009569,0.117647058824,0,4.59083694275,81.0
4772,2031,463,2647,605,0.815450643777,0.72131147541,0.965517241379,0.625,0.855949895616,0.682352941176,0.606451612903,0.078125,0.183783783784,0.492822966507,0.117647058824,1,6.64446331637,85.0
4773,2031,471,2648,9,0.00858369098712,0.0,0.0,0.0,0.00417536534447,0.0,0.0,0.0,0.0,0.0143540669856,0.0588235294118,0,0.615452327363,85.0
4774,2026,311,2651,7,0.00858369098712,0.016393442623,0.0,0.0,0.0062630480167,0.0117647058824,0.0,0.0,0.0,0.0,0.0,0,0.67874903066,79.0
4775,2027,359,2651,630,0.635193133047,0.590163934426,0.379310344828,0.359375,0.574112734864,0.476470588235,0.516129032258,0.0,0.183783783784,0.583732057416,0.705882352941,0,4.12929848121,91.0
4776,2028,370,2651,504,0.609442060086,0.55737704918,0.551724137931,0.28125,0.546972860125,0.464705882353,0.361290322581,0.0,0.151351351351,0.444976076555,0.117647058824,0,4.31655122846,71.0
4777,2029,403,2651,558,0.669527896996,0.704918032787,0.241379310345,0.34375,0.582463465553,0.323529411765,0.516129032258,0.0,0.194594594595,0.569377990431,0.117647058824,0,4.41061716253,73.0
4778,2030,436,2651,449,0.50643776824,0.540983606557,0.379310344828,0.21875,0.44885177453,0.294117647059,0.348387096774,0.0,0.151351351351,0.392344497608,0.352941176471,0,3.61237540429,83.0
4779,2031,462,2651,18,0.0257510729614,0.0,0.0344827586207,0.03125,0.0292275574113,0.0176470588235,0.0451612903226,0.0,0.0108108108108,0.00956937799043,0.0,0,0.85808969,83.0
4780,2025,274,2654,296,0.31330472103,0.295081967213,0.0344827586207,0.34375,0.331941544885,0.276470588235,0.38064516129,0.0,0.216216216216,0.215311004785,0.0588235294118,0,3.24534243725,90.0
4781,2026,307,2654,543,0.596566523605,0.524590163934,0.0,0.515625,0.563674321503,0.435294117647,0.606451612903,0.0,0.513513513514,0.502392344498,0.588235294118,0,5.09852925044,89.0
4782,2027,340,2654,533,0.510729613734,0.491803278689,0.0344827586207,0.484375,0.509394572025,0.476470588235,0.554838709677,0.015625,0.513513513514,0.430622009569,0.176470588235,0,4.88402375593,95.0
4783,2028,373,2654,530,0.570815450644,0.459016393443,0.0,0.59375,0.574112734864,0.505882352941,0.6,0.0,0.637837837838,0.473684210526,0.235294117647,0,5.58995782187,101.0
4784,2029,406,2654,567,0.660944206009,0.606557377049,0.0,0.6875,0.674321503132,0.470588235294,0.754838709677,0.0,0.497297297297,0.397129186603,0.176470588235,0,6.24094683286,108.0
4785,2030,439,2654,599,0.673819742489,0.573770491803,0.0689655172414,0.546875,0.628392484342,0.482352941176,0.612903225806,0.0,0.464864864865,0.421052631579,0.352941176471,0,5.78512265703,88.0
4786,2031,475,2654,328,0.399141630901,0.44262295082,0.0,0.296875,0.369519832985,0.311764705882,0.348387096774,0.0,0.27027027027,0.234449760766,0.117647058824,0,3.70600177791,85.0
4787,2031,473,2664,168,0.154506437768,0.16393442623,0.0689655172414,0.078125,0.135699373695,0.0941176470588,0.103225806452,0.0,0.0486486486486,0.157894736842,0.0588235294118,0,1.43743034934,84.0
4788,2025,285,2666,531,0.652360515021,0.737704918033,0.344827586207,0.3125,0.578288100209,0.447058823529,0.41935483871,0.15625,0.151351351351,0.507177033493,0.117647058824,0,4.48446331637,88.0
4789,2026,318,2666,605,0.699570815451,0.573770491803,0.620689655172,0.296875,0.60751565762,0.452941176471,0.516129032258,0.0625,0.172972972973,0.55980861244,0.0588235294118,0,4.6369907889,83.0
4790,2027,351,2666,444,0.527896995708,0.524590163934,0.241379310345,0.28125,0.465553235908,0.276470588235,0.367741935484,0.0625,0.124324324324,0.473684210526,0.0,0,3.55215562407,85.0
4791,2028,384,2666,608,0.768240343348,0.72131147541,0.689655172414,0.46875,0.736951983299,0.464705882353,0.690322580645,0.09375,0.151351351351,0.44976076555,0.0,0,5.85721056912,73.0
4792,2029,417,2666,518,0.682403433476,0.459016393443,0.48275862069,0.484375,0.643006263048,0.482352941176,0.477419354839,0.046875,0.145945945946,0.44019138756,0.0588235294118,0,5.09061716253,75.0
4793,2030,450,2666,579,0.74678111588,0.672131147541,0.551724137931,0.453125,0.697286012526,0.535294117647,0.458064516129,0.140625,0.2,0.397129186603,0.0588235294118,0,5.84710067901,77.0
4794,2031,483,2666,567,0.738197424893,0.737704918033,0.48275862069,0.515625,0.718162839248,0.582352941176,0.529032258065,0.078125,0.135135135135,0.425837320574,0.0588235294118,0,5.68973804165,83.0
4795,2027,351,2669,312,0.317596566524,0.245901639344,0.413793103448,0.171875,0.304801670146,0.205882352941,0.251612903226,0.0,0.0918918918919,0.349282296651,0.176470588235,0,2.36754023945,85.0
4796,2028,384,2669,597,0.712446351931,0.639344262295,0.48275862069,0.359375,0.630480167015,0.464705882353,0.574193548387,0.0,0.264864864865,0.526315789474,0.411764705882,0,5.04446331637,73.0
4797,2029,417,2669,457,0.515021459227,0.475409836066,0.172413793103,0.28125,0.444676409186,0.305882352941,0.38064516129,0.0,0.167567567568,0.435406698565,0.352941176471,0,3.52270507462,75.0
4798,2030,450,2669,633,0.648068669528,0.409836065574,0.206896551724,0.5625,0.617954070981,0.558823529412,0.593548387097,0.0,0.205405405405,0.564593301435,0.235294117647,0,4.62907870099,77.0
4799,2031,483,2669,616,0.639484978541,0.426229508197,0.137931034483,0.515625,0.58872651357,0.494117647059,0.503225806452,0.0,0.291891891892,0.564593301435,0.0588235294118,0,4.68182595374,83.0
4800,2026,324,2671,637,0.729613733906,0.590163934426,0.448275862069,0.421875,0.653444676409,0.582352941176,0.477419354839,0.234375,0.216216216216,0.636363636364,0.117647058824,0,4.95039738231,84.0
4801,2027,357,2671,526,0.587982832618,0.426229508197,0.551724137931,0.40625,0.56993736952,0.5,0.41935483871,0.21875,0.167567567568,0.531100478469,0.0588235294118,0,4.34512265703,75.0
4802,2028,390,2671,548,0.68669527897,0.639344262295,0.48275862069,0.34375,0.611691022965,0.529411764706,0.367741935484,0.265625,0.12972972973,0.511961722488,0.0588235294118,0,4.75083694275,85.0
4803,2029,423,2671,500,0.600858369099,0.459016393443,0.724137931034,0.265625,0.544885177453,0.547058823529,0.354838709677,0.3125,0.135135135135,0.421052631579,0.0588235294118,0,4.46688089879,85.0
4804,2030,456,2671,35,0.0472103004292,0.0491803278689,0.0344827586207,0.03125,0.0459290187891,0.0470588235294,0.0387096774194,0.0,0.0,0.0287081339713,0.0,0,0.920067711978,88.0
4805,2031,489,2671,12,0.00858369098712,0.0,0.0,0.0,0.00417536534447,0.00588235294118,0.0,0.0,0.0,0.0191387559809,0.0,0,0.612814964725,89.0
4806,2027,354,2673,472,0.489270386266,0.327868852459,0.0689655172414,0.484375,0.482254697286,0.464705882353,0.470967741935,0.03125,0.4,0.392344497608,0.235294117647,0,4.48270507462,90.0
4807,2028,387,2673,21,0.0257510729614,0.0327868852459,0.0,0.015625,0.0229645093946,0.0235294117647,0.0258064516129,0.0,0.00540540540541,0.0191387559809,0.0,0,0.776331448242,87.0
4808,2029,420,2673,543,0.570815450644,0.44262295082,0.0,0.40625,0.496868475992,0.464705882353,0.425806451613,0.09375,0.394594594595,0.540669856459,0.411764705882,0,4.28446331637,89.0
4809,2030,453,2673,592,0.74678111588,0.459016393443,0.0344827586207,0.625,0.676409185804,0.594117647059,0.78064516129,0.03125,0.351351351351,0.545454545455,0.352941176471,0,5.5947929867,96.0
4810,2031,486,2673,592,0.716738197425,0.44262295082,0.0689655172414,0.6875,0.688935281837,0.523529411765,0.851612903226,0.0625,0.372972972973,0.526315789474,0.411764705882,0,5.73852925044,89.0
4811,2026,308,2679,515,0.652360515021,0.55737704918,0.551724137931,0.296875,0.574112734864,0.405882352941,0.432258064516,0.0,0.162162162162,0.459330143541,0.0,0,4.57325452517,88.0
4812,2027,341,2679,582,0.721030042918,0.459016393443,0.655172413793,0.3125,0.613778705637,0.370588235294,0.464516129032,0.078125,0.178378378378,0.612440191388,0.294117647059,0,4.54951826143,90.0
4813,2028,374,2679,502,0.523605150215,0.459016393443,0.379310344828,0.28125,0.471816283925,0.347058823529,0.303225806452,0.0625,0.162162162162,0.488038277512,0.117647058824,0,3.62556221747,72.0
4814,2029,407,2679,575,0.648068669528,0.524590163934,0.620689655172,0.359375,0.601252609603,0.376470588235,0.387096774194,0.0625,0.124324324324,0.679425837321,0.117647058824,0,4.04446331637,80.0
4815,2030,440,2679,486,0.579399141631,0.459016393443,0.344827586207,0.359375,0.526096033403,0.405882352941,0.445161290323,0.015625,0.124324324324,0.387559808612,0.0588235294118,0,4.2369907889,76.0
4816,2031,473,2679,527,0.721030042918,0.491803278689,0.275862068966,0.53125,0.659707724426,0.482352941176,0.593548387097,0.0625,0.194594594595,0.358851674641,0.176470588235,0,5.59743034934,84.0
4817,2025,278,2685,82,0.0815450643777,0.0491803278689,0.0,0.03125,0.0584551148225,0.0352941176471,0.0451612903226,0.0,0.0432432432432,0.066985645933,0.0,0,1.06512265703,84.0
4818,2026,311,2685,457,0.437768240343,0.344262295082,0.0689655172414,0.390625,0.421711899791,0.452941176471,0.361290322581,0.046875,0.297297297297,0.454545454545,0.294117647059,0,3.56314463506,79.0
4819,2027,344,2685,476,0.579399141631,0.508196721311,0.0344827586207,0.5,0.55114822547,0.370588235294,0.503225806452,0.03125,0.221621621622,0.430622009569,0.470588235294,0,4.46292485484,78.0
4820,2028,377,2685,267,0.351931330472,0.27868852459,0.0,0.296875,0.325678496868,0.282352941176,0.316129032258,0.046875,0.2,0.258373205742,0.117647058824,0,3.1191885911,83.0
4821,2029,410,2685,416,0.540772532189,0.409836065574,0.0,0.390625,0.471816283925,0.341176470588,0.477419354839,0.03125,0.243243243243,0.33971291866,0.0,0,4.27874903066,61.0
4822,2030,443,2685,502,0.575107296137,0.393442622951,0.0344827586207,0.453125,0.515657620042,0.394117647059,0.522580645161,0.0625,0.254054054054,0.468899521531,0.117647058824,0,4.28490287681,71.0
4823,2031,476,2685,601,0.583690987124,0.508196721311,0.0,0.40625,0.511482254697,0.494117647059,0.374193548387,0.03125,0.351351351351,0.578947368421,0.823529411765,0,4.0791885911,65.0
4824,2025,272,2690,266,0.278969957082,0.295081967213,0.103448275862,0.078125,0.217118997912,0.158823529412,0.141935483871,0.0625,0.108108108108,0.301435406699,0.0,0,1.96710067901,76.0
4825,2027,338,2690,594,0.618025751073,0.426229508197,0.413793103448,0.34375,0.542797494781,0.447058823529,0.374193548387,0.15625,0.102702702703,0.497607655502,0.0588235294118,0,4.11435342626,75.0
4826,2028,371,2690,599,0.600858369099,0.409836065574,0.51724137931,0.4375,0.582463465553,0.394117647059,0.606451612903,0.09375,0.145945945946,0.622009569378,0.0,0,4.09501276692,80.0
4827,2029,404,2690,450,0.476394849785,0.606557377049,0.379310344828,0.09375,0.39248434238,0.235294117647,0.283870967742,0.140625,0.102702702703,0.421052631579,0.0,0,3.11786990978,79.0
4828,2030,437,2690,628,0.690987124464,0.606557377049,0.172413793103,0.328125,0.565762004175,0.429411764706,0.451612903226,0.171875,0.189189189189,0.588516746411,0.0588235294118,0,4.36094683286,89.0
4829,2031,471,2690,3,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.0,0.0,0.0,0.00540540540541,0.0,0.0,0,0.658968810879,85.0
4830,2026,320,2691,15,0.0171673819742,0.016393442623,0.0,0.03125,0.0229645093946,0.0117647058824,0.0193548387097,0.0,0.0162162162162,0.00956937799043,0.0,0,0.816771008682,96.0
4831,2027,353,2691,541,0.55364806867,0.344262295082,0.103448275862,0.46875,0.51356993737,0.423529411765,0.503225806452,0.0625,0.227027027027,0.55980861244,0.117647058824,0,3.91611166802,86.0
4832,2028,386,2691,310,0.399141630901,0.393442622951,0.172413793103,0.375,0.415448851775,0.329411764706,0.387096774194,0.0,0.167567567568,0.287081339713,0.0588235294118,0,3.60314463506,86.0
4833,2029,419,2691,609,0.630901287554,0.540983606557,0.137931034483,0.4375,0.567849686848,0.405882352941,0.464516129032,0.03125,0.216216216216,0.650717703349,0.176470588235,0,4.08929848121,85.0
4834,2030,452,2691,578,0.622317596567,0.426229508197,0.0,0.546875,0.576200417537,0.523529411765,0.690322580645,0.078125,0.540540540541,0.397129186603,0.235294117647,0,5.68314463506,83.0
4835,2031,485,2691,599,0.751072961373,0.590163934426,0.0,0.71875,0.72860125261,0.776470588235,0.709677419355,0.078125,0.416216216216,0.545454545455,0.0588235294118,0,6.17896881088,78.0
4836,2026,322,2692,33,0.0429184549356,0.0,0.0,0.046875,0.0396659707724,0.0352941176471,0.0322580645161,0.0,0.027027027027,0.0239234449761,0.0,0,0.956551228462,53.0
4837,2027,355,2692,599,0.635193133047,0.475409836066,0.0689655172414,0.546875,0.597077244259,0.452941176471,0.6,0.0,0.454054054054,0.555023923445,0.352941176471,0,5.12270507462,73.0
4838,2028,388,2692,487,0.62660944206,0.475409836066,0.0,0.484375,0.559498956159,0.464705882353,0.516129032258,0.0,0.297297297297,0.368421052632,0.176470588235,0,5.00314463506,68.0
4839,2029,421,2692,382,0.480686695279,0.377049180328,0.0344827586207,0.53125,0.498956158664,0.429411764706,0.477419354839,0.0,0.345945945946,0.287081339713,0.411764705882,0,4.67874903066,83.0
4840,2030,454,2692,455,0.618025751073,0.426229508197,0.0,0.515625,0.561586638831,0.458823529412,0.477419354839,0.0,0.4,0.33971291866,0.294117647059,0,5.32841936033,77.0
4841,2031,488,2692,628,0.725321888412,0.622950819672,0.0689655172414,0.75,0.741127348643,0.605882352941,0.812903225806,0.0,0.432432432432,0.55023923445,0.235294117647,0,6.17896881088,83.0
